Q 3f) Pretrain, finetune, and make predictions.

[22]
40m
1
! bash scripts/run_vanilla.sh

2024-08-26 23:05:01.178845: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:485] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
2024-08-26 23:05:01.198650: E external/local_xla/xla/stream_executor/cuda/cuda_dnn.cc:8454] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
2024-08-26 23:05:01.204495: E external/local_xla/xla/stream_executor/cuda/cuda_blas.cc:1452] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
2024-08-26 23:05:01.218337: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
2024-08-26 23:05:02.291124: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Could not find TensorRT
data has 418351 characters, 256 unique.
number of parameters: 3323392
Model on device:  cuda:0
/usr/lib/python3.10/multiprocessing/popen_fork.py:66: RuntimeWarning: os.fork() was called. os.fork() is incompatible with multithreaded code, and JAX is multithreaded, so this will likely lead to a deadlock.
  self.pid = os.fork()
epoch 1 iter 22: train loss 3.40875. lr 5.999967e-03: 100% 23/23 [00:04<00:00,  4.91it/s]
epoch 2 iter 22: train loss 3.11772. lr 5.999864e-03: 100% 23/23 [00:03<00:00,  7.35it/s]
epoch 3 iter 22: train loss 2.90966. lr 5.999690e-03: 100% 23/23 [00:03<00:00,  7.31it/s]
epoch 4 iter 22: train loss 2.84505. lr 5.999447e-03: 100% 23/23 [00:03<00:00,  7.14it/s]
epoch 5 iter 22: train loss 2.78299. lr 5.999133e-03: 100% 23/23 [00:03<00:00,  6.99it/s]
epoch 6 iter 22: train loss 2.71926. lr 5.998750e-03: 100% 23/23 [00:03<00:00,  7.16it/s]
epoch 7 iter 22: train loss 2.71184. lr 5.998296e-03: 100% 23/23 [00:03<00:00,  7.22it/s]
epoch 8 iter 22: train loss 2.68573. lr 5.997773e-03: 100% 23/23 [00:03<00:00,  7.22it/s]
epoch 9 iter 22: train loss 2.66330. lr 5.997179e-03: 100% 23/23 [00:03<00:00,  6.99it/s]
epoch 10 iter 22: train loss 2.61795. lr 5.996515e-03: 100% 23/23 [00:03<00:00,  7.04it/s]
epoch 11 iter 22: train loss 2.60301. lr 5.995782e-03: 100% 23/23 [00:03<00:00,  7.21it/s]
epoch 12 iter 22: train loss 2.63031. lr 5.994978e-03: 100% 23/23 [00:03<00:00,  7.19it/s]
epoch 13 iter 22: train loss 2.59831. lr 5.994104e-03: 100% 23/23 [00:03<00:00,  7.01it/s]
epoch 14 iter 22: train loss 2.56149. lr 5.993161e-03: 100% 23/23 [00:03<00:00,  6.85it/s]
epoch 15 iter 22: train loss 2.55386. lr 5.992147e-03: 100% 23/23 [00:03<00:00,  7.16it/s]
epoch 16 iter 22: train loss 2.54419. lr 5.991064e-03: 100% 23/23 [00:03<00:00,  7.14it/s]
epoch 17 iter 22: train loss 2.56069. lr 5.989911e-03: 100% 23/23 [00:03<00:00,  7.06it/s]
epoch 18 iter 22: train loss 2.51431. lr 5.988688e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 19 iter 22: train loss 2.50608. lr 5.987395e-03: 100% 23/23 [00:03<00:00,  7.10it/s]
epoch 20 iter 22: train loss 2.51112. lr 5.986032e-03: 100% 23/23 [00:03<00:00,  7.09it/s]
epoch 21 iter 22: train loss 2.49742. lr 5.984599e-03: 100% 23/23 [00:03<00:00,  7.10it/s]
epoch 22 iter 22: train loss 2.50202. lr 5.983097e-03: 100% 23/23 [00:03<00:00,  6.75it/s]
epoch 23 iter 22: train loss 2.47790. lr 5.981525e-03: 100% 23/23 [00:03<00:00,  6.90it/s]
epoch 24 iter 22: train loss 2.46861. lr 5.979884e-03: 100% 23/23 [00:03<00:00,  6.95it/s]
epoch 25 iter 22: train loss 2.46965. lr 5.978172e-03: 100% 23/23 [00:03<00:00,  6.95it/s]
epoch 26 iter 22: train loss 2.46005. lr 5.976392e-03: 100% 23/23 [00:03<00:00,  6.70it/s]
epoch 27 iter 22: train loss 2.43794. lr 5.974541e-03: 100% 23/23 [00:03<00:00,  6.96it/s]
epoch 28 iter 22: train loss 2.42165. lr 5.972621e-03: 100% 23/23 [00:03<00:00,  6.95it/s]
epoch 29 iter 22: train loss 2.42675. lr 5.970632e-03: 100% 23/23 [00:03<00:00,  7.01it/s]
epoch 30 iter 22: train loss 2.38985. lr 5.968574e-03: 100% 23/23 [00:03<00:00,  6.64it/s]
epoch 31 iter 22: train loss 2.43068. lr 5.966446e-03: 100% 23/23 [00:03<00:00,  6.89it/s]
epoch 32 iter 22: train loss 2.41312. lr 5.964248e-03: 100% 23/23 [00:03<00:00,  6.90it/s]
epoch 33 iter 22: train loss 2.35954. lr 5.961982e-03: 100% 23/23 [00:03<00:00,  6.91it/s]
epoch 34 iter 22: train loss 2.37692. lr 5.959646e-03: 100% 23/23 [00:03<00:00,  6.70it/s]
epoch 35 iter 22: train loss 2.33183. lr 5.957241e-03: 100% 23/23 [00:03<00:00,  6.83it/s]
epoch 36 iter 22: train loss 2.31459. lr 5.954767e-03: 100% 23/23 [00:03<00:00,  6.90it/s]
epoch 37 iter 22: train loss 2.32221. lr 5.952224e-03: 100% 23/23 [00:03<00:00,  6.89it/s]
epoch 38 iter 22: train loss 2.27291. lr 5.949612e-03: 100% 23/23 [00:03<00:00,  6.63it/s]
epoch 39 iter 22: train loss 2.27488. lr 5.946931e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 40 iter 22: train loss 2.24870. lr 5.944182e-03: 100% 23/23 [00:03<00:00,  6.89it/s]
epoch 41 iter 22: train loss 2.23304. lr 5.941363e-03: 100% 23/23 [00:03<00:00,  6.84it/s]
epoch 42 iter 22: train loss 2.24043. lr 5.938476e-03: 100% 23/23 [00:03<00:00,  6.58it/s]
epoch 43 iter 22: train loss 2.20162. lr 5.935520e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 44 iter 22: train loss 2.18842. lr 5.932496e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 45 iter 22: train loss 2.16259. lr 5.929403e-03: 100% 23/23 [00:03<00:00,  6.80it/s]
epoch 46 iter 22: train loss 2.16793. lr 5.926241e-03: 100% 23/23 [00:03<00:00,  6.64it/s]
epoch 47 iter 22: train loss 2.11442. lr 5.923011e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 48 iter 22: train loss 2.09353. lr 5.919713e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 49 iter 22: train loss 2.08658. lr 5.916347e-03: 100% 23/23 [00:03<00:00,  6.80it/s]
epoch 50 iter 22: train loss 2.03221. lr 5.912913e-03: 100% 23/23 [00:03<00:00,  6.48it/s]
epoch 51 iter 22: train loss 2.03943. lr 5.909410e-03: 100% 23/23 [00:03<00:00,  6.74it/s]
epoch 52 iter 22: train loss 1.99121. lr 5.905840e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 53 iter 22: train loss 1.98427. lr 5.902202e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 54 iter 22: train loss 1.93918. lr 5.898495e-03: 100% 23/23 [00:03<00:00,  6.56it/s]
epoch 55 iter 22: train loss 1.91148. lr 5.894722e-03: 100% 23/23 [00:03<00:00,  6.72it/s]
epoch 56 iter 22: train loss 1.90433. lr 5.890880e-03: 100% 23/23 [00:03<00:00,  6.84it/s]
epoch 57 iter 22: train loss 1.88629. lr 5.886971e-03: 100% 23/23 [00:03<00:00,  6.77it/s]
epoch 58 iter 22: train loss 1.89077. lr 5.882995e-03: 100% 23/23 [00:03<00:00,  6.58it/s]
epoch 59 iter 22: train loss 1.84035. lr 5.878951e-03: 100% 23/23 [00:03<00:00,  6.82it/s]
epoch 60 iter 22: train loss 1.84372. lr 5.874840e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 61 iter 22: train loss 1.78018. lr 5.870662e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 62 iter 22: train loss 1.75180. lr 5.866417e-03: 100% 23/23 [00:03<00:00,  6.49it/s]
epoch 63 iter 22: train loss 1.75351. lr 5.862104e-03: 100% 23/23 [00:03<00:00,  6.76it/s]
epoch 64 iter 22: train loss 1.72874. lr 5.857725e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 65 iter 22: train loss 1.68034. lr 5.853279e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 66 iter 22: train loss 1.71506. lr 5.848767e-03: 100% 23/23 [00:03<00:00,  6.63it/s]
epoch 67 iter 22: train loss 1.65712. lr 5.844188e-03: 100% 23/23 [00:03<00:00,  6.77it/s]
epoch 68 iter 22: train loss 1.62236. lr 5.839542e-03: 100% 23/23 [00:03<00:00,  6.78it/s]
epoch 69 iter 22: train loss 1.58099. lr 5.834830e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 70 iter 22: train loss 1.58548. lr 5.830052e-03: 100% 23/23 [00:03<00:00,  6.53it/s]
epoch 71 iter 22: train loss 1.56715. lr 5.825208e-03: 100% 23/23 [00:03<00:00,  6.76it/s]
epoch 72 iter 22: train loss 1.54585. lr 5.820298e-03: 100% 23/23 [00:03<00:00,  6.82it/s]
epoch 73 iter 22: train loss 1.55400. lr 5.815322e-03: 100% 23/23 [00:03<00:00,  6.83it/s]
epoch 74 iter 22: train loss 1.53725. lr 5.810280e-03: 100% 23/23 [00:03<00:00,  6.51it/s]
epoch 75 iter 22: train loss 1.51978. lr 5.805173e-03: 100% 23/23 [00:03<00:00,  6.74it/s]
epoch 76 iter 22: train loss 1.50663. lr 5.800000e-03: 100% 23/23 [00:03<00:00,  6.78it/s]
epoch 77 iter 22: train loss 1.48275. lr 5.794761e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 78 iter 22: train loss 1.46744. lr 5.789457e-03: 100% 23/23 [00:03<00:00,  6.46it/s]
epoch 79 iter 22: train loss 1.47372. lr 5.784088e-03: 100% 23/23 [00:03<00:00,  6.76it/s]
epoch 80 iter 22: train loss 1.45590. lr 5.778655e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 81 iter 22: train loss 1.46866. lr 5.773156e-03: 100% 23/23 [00:03<00:00,  6.78it/s]
epoch 82 iter 22: train loss 1.45974. lr 5.767592e-03: 100% 23/23 [00:03<00:00,  6.58it/s]
epoch 83 iter 22: train loss 1.46008. lr 5.761964e-03: 100% 23/23 [00:03<00:00,  6.76it/s]
epoch 84 iter 22: train loss 1.41888. lr 5.756271e-03: 100% 23/23 [00:03<00:00,  6.75it/s]
epoch 85 iter 22: train loss 1.38881. lr 5.750514e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 86 iter 22: train loss 1.39804. lr 5.744692e-03: 100% 23/23 [00:03<00:00,  6.49it/s]
epoch 87 iter 22: train loss 1.42205. lr 5.738807e-03: 100% 23/23 [00:03<00:00,  6.72it/s]
epoch 88 iter 22: train loss 1.40582. lr 5.732857e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 89 iter 22: train loss 1.37241. lr 5.726844e-03: 100% 23/23 [00:03<00:00,  6.83it/s]
epoch 90 iter 22: train loss 1.36025. lr 5.720766e-03: 100% 23/23 [00:03<00:00,  6.55it/s]
epoch 91 iter 22: train loss 1.34030. lr 5.714626e-03: 100% 23/23 [00:03<00:00,  6.64it/s]
epoch 92 iter 22: train loss 1.37867. lr 5.708422e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 93 iter 22: train loss 1.33263. lr 5.702154e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 94 iter 22: train loss 1.34200. lr 5.695824e-03: 100% 23/23 [00:03<00:00,  6.50it/s]
epoch 95 iter 22: train loss 1.32558. lr 5.689430e-03: 100% 23/23 [00:03<00:00,  6.69it/s]
epoch 96 iter 22: train loss 1.34681. lr 5.682974e-03: 100% 23/23 [00:03<00:00,  6.80it/s]
epoch 97 iter 22: train loss 1.31679. lr 5.676455e-03: 100% 23/23 [00:03<00:00,  6.76it/s]
epoch 98 iter 22: train loss 1.31725. lr 5.669873e-03: 100% 23/23 [00:03<00:00,  6.56it/s]
epoch 99 iter 22: train loss 1.33016. lr 5.663229e-03: 100% 23/23 [00:03<00:00,  6.70it/s]
epoch 100 iter 22: train loss 1.28578. lr 5.656523e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 101 iter 22: train loss 1.30220. lr 5.649755e-03: 100% 23/23 [00:03<00:00,  6.80it/s]
epoch 102 iter 22: train loss 1.28832. lr 5.642925e-03: 100% 23/23 [00:03<00:00,  6.55it/s]
epoch 103 iter 22: train loss 1.26955. lr 5.636033e-03: 100% 23/23 [00:03<00:00,  6.73it/s]
epoch 104 iter 22: train loss 1.30426. lr 5.629080e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 105 iter 22: train loss 1.26300. lr 5.622065e-03: 100% 23/23 [00:03<00:00,  6.82it/s]
epoch 106 iter 22: train loss 1.28126. lr 5.614989e-03: 100% 23/23 [00:03<00:00,  6.50it/s]
epoch 107 iter 22: train loss 1.25793. lr 5.607852e-03: 100% 23/23 [00:03<00:00,  6.72it/s]
epoch 108 iter 22: train loss 1.26474. lr 5.600654e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 109 iter 22: train loss 1.25033. lr 5.593395e-03: 100% 23/23 [00:03<00:00,  6.83it/s]
epoch 110 iter 22: train loss 1.22602. lr 5.586075e-03: 100% 23/23 [00:03<00:00,  6.56it/s]
epoch 111 iter 22: train loss 1.23126. lr 5.578695e-03: 100% 23/23 [00:03<00:00,  6.70it/s]
epoch 112 iter 22: train loss 1.21226. lr 5.571255e-03: 100% 23/23 [00:03<00:00,  6.80it/s]
epoch 113 iter 22: train loss 1.24783. lr 5.563755e-03: 100% 23/23 [00:03<00:00,  6.80it/s]
epoch 114 iter 22: train loss 1.21639. lr 5.556195e-03: 100% 23/23 [00:03<00:00,  6.58it/s]
epoch 115 iter 22: train loss 1.21207. lr 5.548575e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 116 iter 22: train loss 1.21365. lr 5.540896e-03: 100% 23/23 [00:03<00:00,  6.82it/s]
epoch 117 iter 22: train loss 1.18135. lr 5.533157e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 118 iter 22: train loss 1.20675. lr 5.525359e-03: 100% 23/23 [00:03<00:00,  6.56it/s]
epoch 119 iter 22: train loss 1.16579. lr 5.517503e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 120 iter 22: train loss 1.21699. lr 5.509587e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 121 iter 22: train loss 1.16166. lr 5.501613e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 122 iter 22: train loss 1.15916. lr 5.493580e-03: 100% 23/23 [00:03<00:00,  6.50it/s]
epoch 123 iter 22: train loss 1.19156. lr 5.485489e-03: 100% 23/23 [00:03<00:00,  6.70it/s]
epoch 124 iter 22: train loss 1.17874. lr 5.477340e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 125 iter 22: train loss 1.17408. lr 5.469133e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 126 iter 22: train loss 1.18706. lr 5.460868e-03: 100% 23/23 [00:03<00:00,  6.45it/s]
epoch 127 iter 22: train loss 1.13874. lr 5.452546e-03: 100% 23/23 [00:03<00:00,  6.68it/s]
epoch 128 iter 22: train loss 1.14668. lr 5.444167e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 129 iter 22: train loss 1.17268. lr 5.435730e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 130 iter 22: train loss 1.13924. lr 5.427237e-03: 100% 23/23 [00:03<00:00,  6.51it/s]
epoch 131 iter 22: train loss 1.12914. lr 5.418687e-03: 100% 23/23 [00:03<00:00,  6.71it/s]
epoch 132 iter 22: train loss 1.12106. lr 5.410080e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 133 iter 22: train loss 1.12478. lr 5.401417e-03: 100% 23/23 [00:03<00:00,  6.75it/s]
epoch 134 iter 22: train loss 1.12555. lr 5.392698e-03: 100% 23/23 [00:03<00:00,  6.58it/s]
epoch 135 iter 22: train loss 1.13122. lr 5.383923e-03: 100% 23/23 [00:03<00:00,  6.73it/s]
epoch 136 iter 22: train loss 1.10254. lr 5.375092e-03: 100% 23/23 [00:03<00:00,  6.80it/s]
epoch 137 iter 22: train loss 1.14873. lr 5.366206e-03: 100% 23/23 [00:03<00:00,  6.83it/s]
epoch 138 iter 22: train loss 1.09584. lr 5.357265e-03: 100% 23/23 [00:03<00:00,  6.61it/s]
epoch 139 iter 22: train loss 1.09886. lr 5.348268e-03: 100% 23/23 [00:03<00:00,  6.74it/s]
epoch 140 iter 22: train loss 1.11507. lr 5.339217e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 141 iter 22: train loss 1.09293. lr 5.330111e-03: 100% 23/23 [00:03<00:00,  6.79it/s]
epoch 142 iter 22: train loss 1.11835. lr 5.320951e-03: 100% 23/23 [00:03<00:00,  6.55it/s]
epoch 143 iter 22: train loss 1.07140. lr 5.311736e-03: 100% 23/23 [00:03<00:00,  6.75it/s]
epoch 144 iter 22: train loss 1.10424. lr 5.302467e-03: 100% 23/23 [00:03<00:00,  6.76it/s]
epoch 145 iter 22: train loss 1.10368. lr 5.293145e-03: 100% 23/23 [00:03<00:00,  6.80it/s]
epoch 146 iter 22: train loss 1.08972. lr 5.283769e-03: 100% 23/23 [00:03<00:00,  6.60it/s]
epoch 147 iter 22: train loss 1.06397. lr 5.274340e-03: 100% 23/23 [00:03<00:00,  6.76it/s]
epoch 148 iter 22: train loss 1.06320. lr 5.264857e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 149 iter 22: train loss 1.05318. lr 5.255322e-03: 100% 23/23 [00:03<00:00,  6.81it/s]
epoch 150 iter 22: train loss 1.08873. lr 5.245734e-03: 100% 23/23 [00:03<00:00,  6.63it/s]
epoch 151 iter 22: train loss 1.05319. lr 5.236093e-03: 100% 23/23 [00:03<00:00,  6.74it/s]
epoch 152 iter 22: train loss 1.06504. lr 5.226400e-03: 100% 23/23 [00:03<00:00,  6.80it/s]
epoch 153 iter 22: train loss 1.06922. lr 5.216656e-03: 100% 23/23 [00:03<00:00,  6.84it/s]
epoch 154 iter 22: train loss 1.05357. lr 5.206859e-03: 100% 23/23 [00:03<00:00,  6.46it/s]
epoch 155 iter 22: train loss 1.03154. lr 5.197011e-03: 100% 23/23 [00:03<00:00,  6.70it/s]
